Movie_ID,Title,Year,Genre
34759,Aaghaaz ,2000,Thriller
34760,Aaj Ka Ravan,2000,Drama
34761,Anjaane,2000,Romance
34762,Anokha Moti,2000,Family
34763,Apradhi Kaun,2000,Thriller
34764,Astitva,2000,"Drama, Social"
34765,Baaghi,2000,Action
34766,Badal,2000,"Action, Drama"
34767,Bas Yaari Rakho,2000,"Comedy, Drama"
34768,Bawandar,2000,Drama
34769,Beti No.1,2000,Comedy
34770,Bhai Thakur,2000,Action
34771,Bichhoo,2000,Action
34772,Billa No. 786,2000,Action
34773,Bulandi,2000,Drama
34774,Chal Mere Bhai,2000,Comedy
34775,Champion,2000,"Action, Drama"
34776,Dahshat,2000,Horror
34777,Deewane,2000,"Action, Romance"
34778,Dhai Akshar Prem Ke,2000,"Romance, Drama"
34779,Dhadkan,2000,"Romance, Drama"
34780,Dil Ki Dhadkan,2000,"Romance, Drama"
34781,Dil Pe Mat Le Yaar,2000,Drama
34782,Dr. Babasaheb Ambedkar,2000,
34783,Dr Mukta,2000,
34784,Dulhan Hum Le Jayenge,2000,"Comedy, Romance"
34785,Fiza,2000,"Drama, Family, Thriller"
34786,Gaja Gamini,2000,Drama
34787,Gang,2000,Crime
34788,Ghaath,2000,Drama
34789,Hadh Kar Di Aapne,2000,"Comedy, Romance"
34790,Hamara Dil Aapke Paas Hai,2000,Drama
34791,Har Dil Jo Pyar Karega,2000,"Comedy, Drama, Romance"
34792,Hari-Bhari,2000,
34793,Hera Pheri,2000,Comedy
34794,Hey Ram,2000,Drama
34795,Hum To Mohabbat Karega,2000,"Action, Romance"
34796,Jallad No. 1,2000,Drama
34797,Jis Desh Mein Ganga Rehta Hain,2000,Drama
34798,Joru Ka Ghulam,2000,Drama
34799,Josh,2000,"Action, Romance"
34800,Jung,2000,Drama
34801,Jungle,2000,Romance
34802,Kabrastan,2000,Horror
34803,Kahin Pyaar Na Ho Jaaye,2000,"Comedy, romance"
34804,Kaho Naa... Pyaar Hai,2000,"Romance, Drama, Musical"
34805,Kairee,2000,Drama
34806,Karobaar: The Business of Love,2000,Drama
34807,Kharidaar,2000,
34808,Khauff,2000,Drama
34809,Khiladi 420,2000,"Action, romance"
34810,Krodh,2000,Action
34811,Kunwara,2000,Comedy
34812,Kurukshetra,2000,"Action, romance"
34813,Kya Kehna,2000,"Romance, drama"
34814,Le Chal Apne Sang,2000,Romance
34815,Lekroo,2000,
34816,Mela,2000,Drama
34817,Meri Jung Ka Elaan,2000,Drama
34818,Mission Kashmir,2000,"Drama, War, Thriller"
34819,Mohabbatein,2000,"Drama, Romance, Musical, Family"
34820,Nidaan,2000,Drama
34821,Papa the Great,2000,Family
34822,Phir Bhi Dil Hai Hindustani,2000,"Comedy, Drama, Romance, Musical"
34823,The Prince of Light,2000,
34824,Pukar,2000,Drama
34825,Raja Ko Rani Se Pyar Ho Gaya,2000,"Comedy, Musical"
34826,Raju Chacha,2000,Comedy
34827,Refugee,2000,"Drama, Romance"
34828,The Revenge: Geeta Mera Naam,2000,
34829,Saanjh,2000,
34830,Second Generation,2000,
34831,Shikaar,2000,
34832,Shikari,2000,"Thriller, Action, Romance"
34833,Snip!,2000,
34834,Sultaan,2000,
34835,Tapish,2000,
34836,Tarkieb,2000,"Suspense, Thriller"
34837,Tera Jadoo Chal Gayaa,2000,Romance
34838,Tere Liye,2000,
34839,Tune Mera Dil Le Liyaa,2000,
34840,Zindagi Zindabad,2000,
34841,Abhay,2001,"Thriller
"
34842,Aamdani Atthanni Kharcha Rupaiya,2001,"Family Drama
"
34843,Aashiq,2001,"Action Comedy
"
34844,Ajnabee,2001,"Thriller, Suspense, Crime
"
34845,Aks,2001,"Thriller, Horror
"
34846,Albela,2001,"Romance
"
34847,Asoka,2001,"History
"
34848,Bas Itna Sa Khwaab Hai,2001,"Drama, Romance, Social
"
34849,Bengal Tiger,2001,"Action
"
34850,Bhairav,2001,"
"
34851,Censor,2001,"
"
34852,Chandni Bar,2001,"Drama
"
34853,Chhupa Rustam: A Musical Thriller,2001,"Thriller
"
34854,Chori Chori Chupke Chupke,2001,"Drama, Romance, Musical, Social
"
34855,Daman,2001,"Drama
"
34856,Dattak,2001,"
"
34857,Deewaanapan,2001,"Drama, Romance
"
34858,Dil Chahta Hai,2001,"Drama, Comedy, Romance, Musical
"
34859,Dil Ne Phir Yaad Kiya,2001,"Romance
"
34860,Divya Drishti,2001,"
"
34861,Ehsaas: The Feeling,2001,"Drama
"
34862,Ek Rishtaa: The Bond of Love,2001,"Family Drama
"
34863,Farz,2001,"Action, Romance
"
34864,Gadar: Ek Prem Katha,2001,"Drama, War, Romance, Action
"
34865,Grahan,2001,"Romance
"
34866,Hadh: Life on the Edge of Death,2001,"
"
34867,Hum Ho Gaye Aapke,2001,"Romance
"
34868,Indian,2001,"Action
"
34869,Ittefaq,2001,"Action, Drama, Thriller
"
34870,Jodi No.1,2001,"Comedy
"
34871,Kabhi Khushi Kabhie Gham...,2001,"Drama, Romance, Family
"
34872,Kasam,2001,"Action
"
34873,Kasoor,2001,"Thriller
"
34874,Kuch Khatti Kuch Meethi,2001,"Comedy, Drama
"
34875,Kyo Kii Main Jhuth Nahin Bolta,2001,"Comedy, Romance
"
34876,Lagaan: Once Upon a Time in India,2001,"Drama, Musical, Social
"
34877,Lajja,2001,"Drama, Romance, Musical, Crime
"
34878,Love Ke Liye Kuchh Bhi Karega,2001,"Comedy
"
34879,Maya,2001,"
"
34880,Mitti,2001,"
"
34881,Moksha,2001,"Drama
"
34882,Mujhe Kucch Kehna Hai,2001,"Comedy
"
34883,Mujhe Meri Biwi Se Bachaao,2001,"Comedy, Family
"
34884,Nayak,2001,"Drama
"
34885,Officer,2001,"Action
"
34886,One 2 Ka 4,2001,"Action, Romance
"
34887,Paagalpan,2001,"Romance
"
34888,Pyaar Ishq Aur Mohabbat,2001,"Romance
"
34889,Pyaar Tune Kya Kiya,2001,"Drama, Romance, Thriller
"
34890,Pyaar Zindagi Hai,2001,"
"
34891,Rahul,2001,"Drama
"
34892,Rehnaa Hai Terre Dil Mein,2001,"Romance
"
34893,Shirdi Sai Baba,2001,"
"
34894,Style,2001,"Romance
"
34895,Tamboo Mein Bamoo,2001,"
"
34896,Tera Mera Saath Rahen,2001,"Drama
"
34897,Tum Bin,2001,"Romance
"
34898,Veer Savarkar,2001,"
"
34899,Yaadein,2001,"Romance, Drama
"
34900,Yeh Raaste Hain Pyaar Ke,2001,"Drama
"
34901,Yeh Teraa Ghar Yeh Meraa Ghar,2001,"Drama
"
34902,Yeh Zindagi Ka Safar,2001,"
"
34903,Zubeidaa,2001,"Drama
"
34904,16-Dec,2002,"Action
"
34905,23rd March 1931: Shaheed,2002,"Historical Drama
"
34906,Aankhen,2002,"Thriller, Action
"
34907,Aap Mujhe Achche Lagne Lage,2002,"Romance, Drama
"
34908,Ab Ke Baras,2002,"Romance, Drama
"
34909,Agni Varsha,2002,"Historical
"
34910,Akhiyon Se Goli Maare,2002,"Comedy
"
34911,Annarth,2002,"Action, Thriller
"
34912,Ansh: The Deadly Part,2002,"Action, Thriller
"
34913,Awara Paagal Deewana,2002,"Action, Comedy
"
34914,Baaja,2002,"Children's
"
34915,Be-Lagaam,2002,"Action
"
34916,Badhaai Ho Badhaai,2002,"Comedy, Drama
"
34917,Bollywood Queen,2002,"
"
34918,Bomb the System,2002,"
"
34919,Chalo Ishq Ladaaye,2002,"Comedy
"
34920,Chor Machaaye Shor,2002,"Comedy, Romance, Crime
"
34921,Company,2002,"Crime, Drama
"
34922,Deewangee,2002,"Thriller
"
34923,Desh Devi,2002,"
"
34924,Devdas,2002,"Romance, Drama, Musical, Historical
"
34925,Dil Hai Tumhaara,2002,"Family, Romance, Drama
"
34926,Dil Vil Pyar Vyar,2002,"Romance, Drama
"
34927,Ek Chhotisi Love Story,2002,"Erotic
"
34928,Encounter: The Killing,2002,"
"
34929,Filhaal,2002,"Drama
"
34930,Ghaav: The Wound,2002,"
"
34931,Gunaah,2002,"Thriller, Romance
"
34932,Haan Maine Bhi Pyaar Kiya,2002,"Drama, Romance
"
34933,Hathyar,2002,"Drama
"
34934,Hum Kisise Kum Nahin,2002,"Action, Comedy
"
34935,Hum Pyar Tumhi Se Kar Baithe,2002,"Romance
"
34936,Hum Tumhare Hain Sanam,2002,"Drama, Romance
"
34937,Humraaz,2002,"Thriller, Romance, Musical
"
34938,Jaani Dushman: Ek Anokhi Kahani,2002,"Fantasy
"
34939,Jang Aur Aman,2002,"
"
34940,Jeena Sirf Merre Liye,2002,"Romance
"
34941,Kaante,2002,"Action, Thriller
"
34942,Kabhie Tum Kabhie Hum,2002,"
"
34943,Karz: The Burden of Truth,2002,"Action, Thriller
"
34944,Kehtaa Hai Dil Baar Baar,2002,"
"
34945,Kitne Door Kitne Paas,2002,"Romance, Drama, Comedy
"
34946,Koi Mere Dil Se Poochhe,2002,"Drama, Romance, Social
"
34947,Kranti,2002,"
"
34948,Kuch Tum Kaho Kuch Hum Kahein,2002,"Romance
"
34949,Kya Yehi Pyaar Hai,2002,"
"
34950,Kyaa Dil Ne Kahaa,2002,"Romance
"
34951,Lal Salaam,2002,"
"
34952,Maa Tujhhe Salaam,2002,"Drama
"
34953,Maine Dil Tujhko Diya,2002,"Action, Romance
"
34954,Makdee,2002,"
"
34955,Maseeha,2002,"Action
"
34956,Mere Yaar Ki Shaadi Hai,2002,"Romance
"
34957,"Mitr, My Friend",2002,"Drama
"
34958,Mohabbat Ho Gayi Hai Tumse,2002,"
"
34959,Mujhse Dosti Karoge!,2002,"Romance, Drama, Comedy, Musical
"
34960,Mulaqaat,2002,"
"
34961,Na Tum Jaano Na Hum,2002,"Romance, Drama
"
34962,Nishad,2002,"
"
34963,Om Jai Jagadish,2002,"Family, Drama, Social
"
34964,Pitaah,2002,"
"
34965,Pyaar Diwana Hota Hai,2002,"Romance
"
34966,Pyar Ki Dhun,2002,"
"
34967,Pyaasa,2002,"Action, Crime
"
34968,Raaz,2002,"Horror, Thriller, Romance, Musical
"
34969,Rishtey,2002,"Drama, Family
"
34970,Road,2002,"Thriller
"
34971,Saathiya,2002,"Drama, Romance, Social, Musical
"
34972,Shaheed-E-Azam,2002,"Historical, Drama
"
34973,Shakti - The Power,2002,"Drama
"
34974,Shararat,2002,"Comedy, Drama
"
34975,Soch,2002,"
"
34976,Sur: The Melody of Life,2002,"Musical
"
34977,The Legend of Bhagat Singh,2002,"Historical, Drama
"
34978,Tumko Na Bhool Paayenge,2002,"Drama
"
34979,Tum Se Achcha Kaun Hai,2002,"
"
34980,Waah! Tera Kya Kehna,2002,"
"
34981,Yeh Dil Aashiqanaa,2002,"
"
34982,Yeh Hai Jalwa,2002,"Comedy
"
34983,Yeh Kaisi Mohabbat,2002,"
"
34984,Yeh Kya Ho Raha Hai?,2002,"Comedy, Romance
"
34985,Yeh Mohabbat Hai,2002,"
"
34986,Zindagi Khoobsoorat Hai,2002,"
"
34987,3 Deewarein,2003,"Drama
"
34988,88 Antop Hill,2003,"Thriller
"
34989,Aaj Ka Andha Kanoon,2003,"
"
34990,Aanch,2003,"
"
34991,Aapko Pehle Bhi Kahin Dekha Hai,2003,"Romance
"
34992,Aisaa Kyon,2003,"
"
34993,Andaaz,2003,"Romance
"
34994,Armaan,2003,"Drama, Family
"
34995,Baap Ka Baap,2003,"
"
34996,Baaz: A Bird in Danger,2003,"Thriller
"
34997,Baghban,2003,"Drama, Family
"
34998,Bas Yun Hi,2003,"Drama
"
34999,Basti,2003,"Action
"
35000,Bhoot,2003,"Horror
"
35001,Boom,2003,"Thriller
"
35002,Butterfly,2003,"
"
35003,The Bypass,2003,"
"
35004,Calcutta Mail,2003,"Drama
"
35005,Chalte Chalte,2003,"Drama, Romance, Comedy, Musical
"
35006,Chori Chori,2003,"Romance
"
35007,Chupke Se,2003,"
"
35008,Chura Liyaa Hai Tumne,2003,"Action, Drama, Romance, Thriller
"
35009,Dabdaba,2003,"
"
35010,Danav,2003,"
"
35011,Darna Mana Hai,2003,"Horror, Thriller
"
35012,Dhoop,2003,"
"
35013,Dhund,2003,"
"
35014,Dil Ka Rishta,2003,"Drama, Romance
"
35015,Dil Pardesi Ho Gayaa,2003,"Romance
"
35016,Dum,2003,"Action, Drama, Romance
"
35017,Ek Alag Mausam,2003,"
"
35018,Ek Aur Ek Gyarah,2003,"Comedy
"
35019,Ek Din 24 Ghante,2003,"
"
35020,Escape from Taliban,2003,"Drama
"
35021,Final Solution,2003,"
"
35022,Footpath,2003,"Drama
"
35023,Fun2shh... Dudes in the 10th Century,2003,"
"
35024,Gangaajal,2003,"Drama, Social
"
35025,Green Card Fever,2003,"Drama
"
35026,Haasil,2003,"Drama
"
35027,Hawa,2003,"Horror
"
35028,Hawayein,2003,"
"
35029,The Hero: Love Story of a Spy,2003,"Drama, Action, Thriller
"
35030,Humein Tumse Pyar Ho Gaya Chupke Chupke,2003,"
"
35031,Hungama,2003,"Comedy
"
35032,Indian Babu,2003,"
"
35033,Inteha,2003,"Drama, Thriller
"
35034,Ishq Vishk,2003,"Romance
"
35035,Jaal: The Trap,2003,"Action, Romance
"
35036,Jajantaram Mamantaram,2003,"
"
35037,Janasheen,2003,"Thriller
"
35038,Jhankaar Beats,2003,"Drama, Musical
"
35039,Jism,2003,"Drama, Romance, Thriller
"
35040,Jodi Kya Banayi Wah Wah Ramji,2003,"
"
35041,Joggers Park,2003,"
"
35042,Kaash... Hamara Dil Pagal Na Hota,2003,"
"
35043,Kagaar: Life on the Edge,2003,"
"
35044,Kahan Ho Tum,2003,"
"
35045,Kaise Kahoon Ke... Pyaar Hai,2003,"
"
35046,Kal Ho Naa Ho,2003,"Drama, Romance, Comedy, Family, Musical, Social
"
35047,Kash Aap Hamare Hote,2003,"Romance
"
35048,Kaya Poochhe Maya Se,2003,"
"
35049,Khanjar: The Knife,2003,"Action
"
35050,Khel � No Ordinary Game,2003,"Thriller
"
35051,Khushi,2003,"Romance
"
35052,Khwahish,2003,"Drama
"
35053,Koi... Mil Gaya,2003,"Romance, Fantasy, Musical
"
35054,Kucch To Hai,2003,"Thriller
"
35055,Kuch Naa Kaho,2003,"Drama, Romance, Musical
"
35056,Kyon?,2003,"
"
35057,Larger Than Life,2003,"
"
35058,LOC: Kargil,2003,"War, Drama, Historical
"
35059,Love at Times Square,2003,"
"
35060,Maa Santoshi Maa,2003,"
"
35061,Main Madhuri Dixit Banna Chahti Hoon,2003,"Comedy
"
35062,Main Prem Ki Diwani Hoon,2003,"Romance, Drama, Comedy
"
35063,Market,2003,"
"
35064,Matrubhoomi,2003,"Drama
"
35065,Miss India: The Mystery,2003,"
"
35066,Mudda: The Issue,2003,"
"
35067,Mumbai Matinee,2003,"
"
35068,Mumbai Se Aaya Mera Dost,2003,"Drama
"
35069,Munna Bhai M.B.B.S.,2003,"Comedy, Social, Musical
"
35070,Naag Lok,2003,"
"
35071,Nayee Padosan,2003,"
"
35072,October,2003,"
"
35073,Om,2003,"
"
35074,Oops!,2003,"
"
35075,Out of Control,2003,"Comedy, Romance
"
35076,Paanch,2003,"
"
35077,Parwana,2003,"Action, Drama, Thriller
"
35078,Patth,2003,"
"
35079,Pehli Nazar Ka Pehla Pyaar: Love at First Sight,2003,"
"
35080,Pinjar,2003,"Drama, Social
"
35081,The Pink Mirror,2003,"
"
35082,Praan Jaye Par Shaan Na Jaye,2003,"Comedy
"
35083,Qayamat: City Under Threat,2003,"Thriller
"
35084,Raghu More: Bachelor of Hearts,2003,"
"
35085,Raghu Romeo,2003,"
"
35086,Raja Bhaiya,2003,"
"
35087,Rasikan Re,2003,"
"
35088,"Right Here, Right Now",2003,"
"
35089,Rules: Pyaar Ka Superhit Formula,2003,"
"
35090,Saaya,2003,"Drama
"
35091,Sala Bandar!,2003,"
"
35092,Samay: When Time Strikes,2003,"Thriller
"
35093,Sanatta: The Silence,2003,"
"
35094,Sandhya,2003,"
"
35095,Satta,2003,"Drama, Social
"
35096,Satyaghath: Crime Never Pays,2003,"
"
35097,Shanti,2003,"
"
35098,Sssshhh...,2003,"
"
35099,Stumped,2003,"
"
35100,Supari,2003,"
"
35101,Surya,2003,"
"
35102,Tada,2003,"
"
35103,Taj Mahal: A Monument of Love,2003,"
"
35104,Talaash: The Hunt Begins...,2003,"Thriller
"
35105,Tareekh,2003,"
"
35106,Tehzeeb,2003,"
"
35107,Tere Naam,2003,"Drama, Romance
"
35108,Tu Bal Bramhachari Main Hoon Kanya Kunwari,2003,"
"
35109,Tujhe Meri Kasam,2003,"Romance
"
35110,Tumse Milke Wrong Number,2003,"
"
35111,Valentine Days,2003,"
"
35112,Waisa Bhi Hota Hai Part II,2003,"
"
35113,Xcuse Me,2003,"Comedy
"
35114,Yeh Dil,2003,"
"
35115,Zameen,2003,"Thriller
"
35116,Aabra Ka Daabra,2004,"Fantasy
"
35117,Aan: Men at Work,2004,"Action
"
35118,Ab... Bas!,2004,"Adult
"
35119,Ab Tumhare Hawale Watan Saathiyo,2004,"War, Drama
"
35120,Aetbaar,2004,"Thriller
"
35121,Agnipankh,2004,"
"
35122,Aitraaz,2004,"Drama, Romance, Thriller
"
35123,Asambhav,2004,"Mystery, Thriller
"
35124,Banana Brothers,2004,"Comedy
"
35125,Bardaasht,2004,"Action, Drama, Thriller
"
35126,Chameli,2004,"Drama
"
35127,Chand Bujh Gaya,2004,"Romance
"
35128,Charas,2004,"Action
"
35129,Deewaar,2004,"Drama
"
35130,Dev,2004,"Drama
"
35131,Dhoom,2004,"Thriller, Action
"
35132,Dil Bechara Pyaar Ka Maara,2004,"Comedy
"
35133,Dil Maange More,2004,"Romance, Comedy
"
35134,Dil Ne Jise Apna Kahaa,2004,"Drama, Romance
"
35135,Dobara,2004,"Drama
"
35136,Dukaan,2004,"Adult Romance
"
35137,Ek Se Badhkar Ek,2004,"Comedy
"
35138,Ek Hasina Thi,2004,"Thriller, Drama
"
35139,Fida,2004,"Drama, Romance, Thriller
"
35140,Garv,2004,"Drama
"
35141,Gayab,2004,"Fantasy, Thriller
"
35142,Girlfriend,2004,"Drama, Romance
"
35143,Hatya,2004,"
"
35144,Hava Aney Dey,2004,"Drama
"
35145,Hawas,2004,"Erotic Romance
"
35146,Hulchul,2004,"Comedy, Drama, Romance, Family
"
35147,Hum Tum,2004,"Comedy, Romance, Drama, Musical
"
35148,Hyderabad Blues 2,2004,"Drama
"
35149,I Proud to Be an Indian,2004,"Action
"
35150,Insaaf: The Justice,2004,"Action
"
35151,Inteqam: The Perfect Game,2004,"Action
"
35152,Ishq Hai Tumse,2004,"Drama
"
35153,Julie,2004,"Adult Drama
"
35154,Kaun Hai Jo Sapno Mein Aaya,2004,"Romance
"
35155,Kaya Taran,2004,"Drama
"
35156,Khakee,2004,"Action, Thriller
"
35157,Khamosh Pani,2004,"Drama
"
35158,King of Bollywood,2004,"Comedy
"
35159,Kis Kis Ki Kismat,2004,"Comedy
"
35160,Kismat,2004,"Thriller
"
35161,Kiss Kis Ko,2004,"Adult Comedy
"
35162,Krishna Cottage,2004,"Thriller
"
35163,Kyun! Ho Gaya Na...,2004,"Romance, Drama, Comedy
"
35164,Lakeer � Forbidden Lines,2004,"Action, Drama, Romance
"
35165,Lakshya,2004,"War, Drama, Action, Romance
"
35166,Let's Enjoy,2004,"Adult Thriller
"
35167,Madhoshi,2004,"Drama, Romance, Thriller
"
35168,Main Hoon Na,2004,"Action, Musical, Drama, Comedy
"
35169,Maqbool,2004,"Mystery, Drama
"
35170,Masti,2004,"Comedy
"
35171,Meenaxi: A Tale of Three Cities,2004,"Romance, Musical Drama
"
35172,Meri Biwi Ka Jawaab Nahin,2004,"Action, Comedy, Romance
"
35173,Mughal-e-Azam (Colorized Version),2004,"Drama
"
35174,Mujhse Shaadi Karogi,2004,"Comedy, Romance, Musical
"
35175,Murder,2004,"Thriller, Romance
"
35176,Musafir,2004,"Thriller
"
35177,Muskaan,2004,"Romance, Drama
"
35178,Naach,2004,"Drama
"
35179,Netaji Subhas Chandra Bose: The Forgotten Hero,2004,"
"
35180,Nothing but Life,2004,"Drama
"
35181,Paap,2004,"Drama
"
35182,Paisa Vasool,2004,"Black Comedy
"
35183,Phir Milenge,2004,"Drama, Social
"
35184,Plan,2004,"Action
"
35185,Police Force: An Inside Story,2004,"Action
"
35186,Popcorn Khao! Mast Ho Jao,2004,"
"
35187,Raincoat,2004,"Drama
"
35188,Rakht,2004,"Horror
"
35189,Rok Sako To Rok Lo,2004,"Sports Comedy
"
35190,Rudraksh,2004,"Thriller
"
35191,Run,2004,"Action, Drama, Romance
"
35192,Shaadi Ka Laddoo,2004,"Comedy
"
35193,Shart: The Challenge,2004,"Action, Drama
"
35194,Sheen,2004,"Romance
"
35195,Shikhaar,2004,"Drama
"
35196,Shukriya: Till Death Do Us Apart,2004,"Drama
"
35197,Silence Please...The Dressing Room,2004,"Thriller
"
35198,Stop!,2004,"Romance, Drama
"
35199,Suno Sasurjee,2004,"Romantic, Comedy
"
35200,Swades,2004,"Drama, Social
"
35201,Taarzan: The Wonder Car,2004,"Fantasy Thriller
"
35202,Thoda Tum Badlo Thoda Hum,2004,"Romance
"
35203,Tumsa Nahin Dekha: A Love Story,2004,"Romance
"
35204,Uff Kya Jaadoo Mohabbat Hai,2004,"Romance
"
35205,Vaastu Shastra,2004,"Horror
"
35206,Veer-Zaara,2004,"Drama, Romance, Family, Musical
"
35207,Wajahh: A Reason to Kill,2004,"Thriller
"
35208,Where's the Party Yaar?,2004,"Comedy
"
35209,Woh,2004,"Thriller
"
35210,Yeh Lamhe Judaai Ke,2004,"Drama
"
35211,Yehi Hai Zindagi,2004,"Drama
"
35212,Yuva,2004,"Drama, Action
"
35213,7� Phere,2005,"Comedy
"
35214,"99.9 FM,",2005,"Crime / Thriller
"
35215,Aashiq Banaya Aapne,2005,"Romance, Drama
"
35216,Amavas,2005,"
"
35218,Apaharan,2005,"Drama, Action
"
35219,Bachke Rehna Re Baba,2005,"Comedy
"
35220,Barsaat,2005,"Romance, Drama, Family
"
35221,Bewafaa,2005,"Drama, Romance
"
35222,Bhagmati,2005,"Romance
"
35223,Bhola in Bollywood,2005,"Comedy
"
35224,Black,2005,"Drama, Social
"
35225,Blackmail,2005,"Thriller, Drama
"
35226,Bluffmaster!,2005,"Comedy
"
35227,Brides Wanted,2005,"Comedy
"
35228,Bullet: Ek Dhamaka,2005,"Action
"
35229,Bunty Aur Babli,2005,"Comedy, Crime, Romance, Musical
"
35230,Chaahat � Ek Nasha,2005,"Romance
"
35231,Chand Sa Roshan Chehra,2005,"Romance
"
35232,Chausar,2005,"
"
35233,Chehraa,2005,"Thriller
"
35234,Chetna: The Excitement,2005,"Erotic Drama
"
35235,Chocolate,2005,"Action, Thriller, Suspense
"
35236,Chor Mandi,2005,"Comedy
"
35237,Classic � Dance of Love,2005,"Erotic Thriller
"
35238,D,2005,"Crime, Drama
"
35239,Dansh,2005,"Drama
"
35240,Deewane Huye Paagal,2005,"Romantic Comedy
"
35241,Dil Jo Bhi Kahey...,2005,"Family drama
"
35242,Dosti: Friends Forever,2005,"Drama, Romance
"
35243,Double Cross - Ek Dhoka,2005,"
"
35244,Dreams,2005,"
"
35245,Dus,2005,"Action, Thriller
"
35246,Ek Ajnabee,2005,"Thriller
"
35247,Ek Khiladi Ek Haseena,2005,"Thriller
"
35248,Elaan,2005,"Action, Drama
"
35249,Fareb,2005,"Thriller
"
35250,Film Star,2005,"
"
35251,Fun � Can Be Dangerous Sometimes,2005,"Erotic Drama
"
35252,Garam Masala,2005,"Comedy
"
35253,Hanuman,2005,"
"
35254,Hazaaron Khwaishein Aisi,2005,"Drama
"
35255,Home Delivery,2005,"Comedy
"
35256,Hum Dum,2005,"Romance
"
35257,Insan,2005,"Action, Thriller
"
35258,Iqbal,2005,"Sports, Drama, Social
"
35259,Jackpot,2005,"Erotic, Crime
"
35260,Jai Chiranjeeva,2005,"Drama
"
35261,Jalwa - Fun in Love,2005,"Erotic romance
"
35262,James,2005,"Action
"
35263,Jo Bole So Nihaal,2005,"Action, Comedy
"
35264,Jurm,2005,"Thriller
"
35265,Kaal,2005,"Horror, Thriller
"
35266,Kalyug,2005,"Drama
"
35267,Karam,2005,"Thriller
"
35268,Kasak,2005,"
"
35269,Khamoshh... Khauff Ki Raat,2005,"Thriller
"
35270,Kisna: The Warrior Poet,2005,"Drama, Historical
"
35271,Koi Aap Sa,2005,"Drama, Romance
"
35272,Koi Mere Dil Mein Hai,2005,"
"
35273,Kuchh Meetha Ho Jaye,2005,"Comedy, Drama, Romance
"
35274,Kyaa Kool Hai Hum,2005,"Comedy
"
35275,Kyon Ki,2005,"Drama, Romance
"
35276,Lucky: No Time for Love,2005,"Romance, Musical
"
35277,Main Aisa Hi Hoon,2005,"Drama
"
35278,"Main, Meri Patni Aur Woh",2005,"
"
35279,Maine Gandhi Ko Nahin Mara,2005,"Drama, Social
"
35280,Maine Pyaar Kyun Kiya?,2005,"Comedy
"
35281,Mangal Pandey: The Rising,2005,"Drama, Historical
"
35282,Mashooka,2005,"Erotic thriller
"
35283,Mazaa Mazaa,2005,"
"
35284,Men Not Allowed,2005,"Romance
"
35285,Morning Raga,2005,"
"
35286,Mr Ya Miss,2005,"Comedy
"
35287,Mr Prime Minister,2005,"Drama
"
35288,Mumbai Xpress,2005,"
"
35289,Mumbai Godfather,2005,"Drama
"
35290,My Brother... Nikhil,2005,"Drama, Social
"
35291,My Wife's Murder,2005,"Drama, Thriller
"
35292,Naam Gum Jaayega,2005,"Romance
"
35293,Naina,2005,"Horror, Thriller
"
35294,Neal 'n' Nikki,2005,"Comedy, Romance
"
35295,Nigehbaan,2005,"
"
35296,No Entry,2005,"Comedy
"
35297,Padmashree Laloo Prasad Yadav,2005,"Comedy
"
35298,Page 3,2005,"Drama, Social
"
35299,Pehchaan: The Face of Truth,2005,"Drama
"
35300,Paheli,2005,"Fantasy, Romance, Musical
"
35301,Parineeta,2005,"Drama
"
35302,Pyaar Mein Twist,2005,"Drama, Romance
"
35303,Ramji Londonwale,2005,"
"
35304,Revati,2005,"
"
35305,Rog,2005,"Drama, Thriller
"
35306,Saathi: The Companion,2005,"
"
35307,Salaam Namaste,2005,"Romance, Comedy, Drama, Social
"
35308,Sarkar,2005,"Crime, Drama
"
35309,Sauda - The Deal,2005,"
"
35310,Sehar,2005,"
"
35311,Shaadi No. 1,2005,"Comedy, Romance
"
35312,Shabd,2005,"Drama
"
35313,Shabnam Mausi,2005,"
"
35314,Sheesha,2005,"
"
35316,Shikhar,2005,"Drama
"
35317,Silsiilay,2005,"Romance
"
35318,Sitam,2005,"
"
35319,Socha Na Tha,2005,"Romance, Comedy
"
35320,Ssukh,2005,"
"
35321,Taj Mahal: An Eternal Love Story,2005,"History, Epic, Romance
"
35322,Tango Charlie,2005,"War, Drama
"
35323,Tezaab,2005,"Erotic
"
35324,The Film,2005,"Thriller
"
35325,Time Pass,2005,"
"
35326,Topless,2005,"
"
35327,"U, Bomsi n Me",2005,"
"
35328,Vaada,2005,"Thriller
"
35329,Vaah! Life Ho Toh Aisi!,2005,"Fantasy, Comedy
"
35330,Vidyaarthi,2005,"
"
35331,Viruddh... Family Comes First,2005,"Drama
"
35332,Waqt: The Race Against Time,2005,"Drama
"
35333,Yahaan,2005,"Romance
"
35334,Yakeen,2005,"Drama
"
35335,Zameer: The Fire Within,2005,"Drama
"
35336,Zeher,2005,"Drama, Thriller
"
35337,36 China Town,2006,"Thriller, Mystery"
35338,Aap Ki Khatir,2006,"Comedy, Romance, Social"
35339,Aatma,2006,Horror
35340,Adharm,2006,
35341,Ahista Ahista,2006,"Drama, Romance"
35342,Aisa Kyon Hota Hai?,2006,Drama
35343,Aksar,2006,Thriller
35344,Alag,2006,Drama
35345,Anjaan,2006,
